DOI,Sample_ID,Subsample_ID,Macro or Micro,River Name,CITY,STATE,Latitude,Longitude,"Source (soil, water, etc.)",Watershed Name,Land Use Type,Nearest Steamgage,Streamgage Site,Season of Collection,Year of Collection,Date of collection,Time of collection,Concentration,Concentration_Units,Amount of Sample Collected,Number of Particles Found,Material,Color,Reported Size,Evaluated Size Range (smallest filter size),Evaluated Size Range Units,Morphology,Comment,Standardized Data in ppm3,Spatial File Name,PRECIP,BSLDEM30M,DRNAREA,LC01DEV/LC11DEV,50-percent AEP flood
doi.org/10.1016/j.watres.2018.10.013,GR_Canyon_1A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.860585,-111.330758,Surface water,,,10293,5589000,,,September 2015- June 2017,,1.5,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,1500,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013.kml,13.33,1.5,0.1,77,0.746
doi.org/10.1016/j.watres.2018.10.013,GR_Daily_Creek_6B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.860585,-111.330758,Surface water,,,10293,5589000,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013.kml,13.33,1.5,0.1,77,0.746
doi.org/10.1016/j.watres.2018.10.013,GR_Logan_4B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.860585,-111.330758,Surface water,,,10293,5589000,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013.kml,13.33,1.5,0.1,77,0.746
doi.org/10.1016/j.watres.2018.10.013,GR_Logan_5A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.860585,-111.330758,Surface water,,,10293,5589000,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013.kml,13.33,1.5,0.1,77,0.746
doi.org/10.1016/j.watres.2018.10.013,GR_Logan_6A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.860585,-111.330758,Surface water,,,10293,5589000,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013.kml,13.33,1.5,0.1,77,0.746
doi.org/10.1016/j.watres.2018.10.013,GR_Logan_6B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.860585,-111.330758,Surface water,,,10293,5589000,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013.kml,13.33,1.5,0.1,77,0.746
doi.org/10.1016/j.watres.2018.10.013,GR_Manhattan_1A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.860585,-111.330758,Surface water,,,10293,5589000,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013.kml,13.33,1.5,0.1,77,0.746
doi.org/10.1016/j.watres.2018.10.013,GR_Manhattan_2A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.860585,-111.330758,Surface water,,,10293,5589000,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013.kml,13.33,1.5,0.1,77,0.746
doi.org/10.1016/j.watres.2018.10.013,GR_Manhattan_3B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.860585,-111.330758,Surface water,,,10293,5589000,,,September 2015- June 2017,,2.7,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,2700,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013.kml,13.33,1.5,0.1,77,0.746
doi.org/10.1016/j.watres.2018.10.013,GR_Manhattan_4A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.860585,-111.330758,Surface water,,,10293,5589000,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013.kml,13.33,1.5,0.1,77,0.746
doi.org/10.1016/j.watres.2018.10.013,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.860585,-111.330758,Surface water,,,10293,5589000,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013.kml,13.33,1.5,0.1,77,0.746
doi.org/10.1016/j.watres.2018.10.013,Portal_Creek_3B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.860585,-111.330758,Surface water,,,10293,5589000,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,GR_Manhattan_4B|doi.org/10.1016/j.watres.2018.10.013.kml,13.33,1.5,0.1,77,0.746
doi.org/10.1016/j.watres.2018.10.013,GR_Manhattan_2B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.767628,-111.036234,Surface water,,,10281,10308789,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,Hellroaring_2A|doi.org/10.1016/j.watres.2018.10.013.kml,37.69,51.7,5.1,1,40.8
doi.org/10.1016/j.watres.2018.10.013,Hellroaring_1B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.767628,-111.036234,Surface water,,,10281,10308789,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,Hellroaring_2A|doi.org/10.1016/j.watres.2018.10.013.kml,37.69,51.7,5.1,1,40.8
doi.org/10.1016/j.watres.2018.10.013,Hellroaring_2A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.767628,-111.036234,Surface water,,,10281,10308789,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,Hellroaring_2A|doi.org/10.1016/j.watres.2018.10.013.kml,37.69,51.7,5.1,1,40.8
doi.org/10.1016/j.watres.2018.10.013,Middle_Cottonwood_1B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.767628,-111.036234,Surface water,,,10281,10308789,,,September 2015- June 2017,,0.6,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,600,Hellroaring_2A|doi.org/10.1016/j.watres.2018.10.013.kml,37.69,51.7,5.1,1,40.8
doi.org/10.1016/j.watres.2018.10.013,Portal_Creek_4B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.767628,-111.036234,Surface water,,,10281,10308789,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,Hellroaring_2A|doi.org/10.1016/j.watres.2018.10.013.kml,37.69,51.7,5.1,1,40.8
doi.org/10.1016/j.jwpe.2020.101640,James|doi.org/10.1016/j.jwpe.2020.101640,N/A,Microplastics,James River,"Blacksburg, VA, USA",,37.41317507,-79.13569263,River bed sediment,,,2220,8025360,,2018,8/31/2018,,36; 5,particles/kg; mm2/kg,,,25% cellulose; 18% PP; 4% PETE; 17% PS; 2% PE,N/A,N/A,0.5,mm,80% fragments; 15% spherical; 5% fibers,,,James|doi.org/10.1016/j.jwpe.2020.101640.kml,,,,,
doi.org/10.1016/j.jwpe.2020.101640,Average|doi.org/10.1016/j.jwpe.2020.101640,N/A,Microplastics,N/A,"Blacksburg, VA, USA",,,,River bed sediment,,,,,,2018,8/31/2018,,63; 8,particles/kg; mm2/kg,,,25% cellulose; 18% PP; 4% PETE; 17% PS; 2% PE,N/A,N/A,0.5,mm,80% fragments; 15% spherical; 5% fibers,,,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab1|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Jackson, Wyoming, USA",,43.3288,-110.7475778,River water (grab sample),,,18434,1152800,,,7/7/16,,1.1116,particles/L,,,N/A,N/A,N/A,0.45,um,0.558 fibers/L; 0.558 films/L,,1111.6,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab10|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Grand View, Idaho, USA",,32.0948333,-116.0948333,River water (grab sample),,,22847,12046500,,,6/26/16,,0.632,particles/L,,,N/A,N/A,N/A,0.45,um,0.518 fragments/L,,632,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab11|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Guffey, Idaho, USA",,32.9615222,-116.5776444,River water (grab sample),,,22658,12433200,,,6/26/16,,0.518,particles/L,,,N/A,N/A,N/A,0.45,um,0.493 beads/L,,518,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab12|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Adrian, Oregon, USA",,32.8678083,-117.0712417,River water (grab sample),,,22634,12433500,,2016,6/27/16,,0.493,particles/L,,,N/A,N/A,N/A,0.45,um,0.536 fibers/L,,493,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab13|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Weiser, Idaho, USA",,32.3606944,-117.1416167,River water (grab sample),,,22671,5073870,,,7/15/16,,0.536,particles/L,,,N/A,N/A,N/A,0.45,um,0.526 fragments/L,,536,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab14|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Brownlee Reservoir, Oregon, USA",,32.9188667,-117.1063361,River water (grab sample),,,22648,5055500,,,7/16/16,,0.526,particles/L,,,N/A,N/A,N/A,0.45,um,N/A,,526,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab15|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Hells Canyon, Idaho, USA",,36.7937472,-116.6962694,River water (grab sample),,,22772,12048000,,2016,7/16/16,,0,particles/L,,,N/A,N/A,N/A,0.45,um,N/A,,0,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab16|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Pittsburg Landing, Idaho, USA",,33.8209556,-116.4765472,River water (grab sample),,,22866,6137500,,2016,7/23/16,,0,particles/L,,,N/A,N/A,N/A,0.45,um,1.075 fibers/L,,0,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab17|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Asotin, Washington, USA",,32.7389444,-117.0317444,River water (grab sample),,,22634,12433500,,,7/23/16,,1.075,particles/L,,,N/A,N/A,N/A,0.45,um,0.538 fibers/L,,1075,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab18|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Casey Creek Rd, USA",,34.02305,-117.4708833,River water (grab sample),,,22483,12412500,,,7/23/16,,0.538,particles/L,,,N/A,N/A,N/A,0.45,um,0.539 fibers/L; 0.54 fragments/L,,538,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab19|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Lyons Marina, Washington, USA",,33.8041667,-118.221375,River water (grab sample),,,22377,6090600,,,7/22/16,,1.709,particles/L,,,N/A,N/A,N/A,0.45,um,N/A,,1709,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab2|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Below Palisades Dam, Idaho, USA",,41.9288889,-111.2088833,River water (grab sample),,,16990,10040500,,2016,7/5/16,,0,particles/L,,,N/A,N/A,N/A,0.45,um,N/A,,0,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab20|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Cold Springs, Oregon, USA",,34.2631111,-119.1189444,River water (grab sample),,,22321,12461500,,2016,7/22/16,,0,particles/L,,,N/A,N/A,N/A,0.45,um,1.068 fibers/L; 0.534 fragments/L,,0,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab21|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Boardman, Oregon, USA",OR,34.4290639,-119.9773389,River water (grab sample),,,22294,13349325,,,7/17/16,,2.137,particles/L,,,N/A,N/A,N/A,0.45,um,3.198 fibers/L,,2137,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab22|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Fairbanks, Oregon, USA",OR,38.275785,-120.9608972,River water (grab sample),,,21707,4024000,,,7/17/16,,3.198,particles/L,,,N/A,N/A,N/A,0.45,um,1.143 fibers/L; 0.571 fragments/L,,3198,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab23|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Cascade Locks, Oregon, USA",,38.598195,-121.8904917,River water (grab sample),,,21034,4060993,,,7/18/16,,1.714,particles/L,,,N/A,N/A,N/A,0.45,um,1.108 fibers/L,,1714,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab24|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Portland, Oregon, USA",,47.97865,-122.61655,River water (grab sample),,,20513,13327500,,,7/18/16,,1.108,particles/L,,,N/A,N/A,N/A,0.45,um,0.545 fibers/L; 0.545 films/L,,1108,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab25|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Prescott, Oregon, USA",,47.6072667,-122.9416222,River water (grab sample),,,20454,6291000,,,7/18/16,,1.09,particles/L,,,N/A,N/A,N/A,0.45,um,0.588 fibers/L; 0.588 fragments/L,,1090,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab26|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Astoria, Oregon, USA",,46.1565,-123.99425,River water (grab sample),,,19871,19871,,,7/18/16,,1.117,particles/L,,,N/A,N/A,N/A,0.45,um,0.563 fibers/L,,1117,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab3|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Heise, Idaho, USA",,32.7398583,-111.6904917,River water (grab sample),,,16775,14366000,,,6/25/16,,0.552,particles/L,,,N/A,N/A,N/A,0.45,um,0.553 fibers/L,,552,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab4|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Idaho Falls, Idaho, USA",,33.8354917,-112.049925,River water (grab sample),,,16847,1180000,,,6/25/16,,0.559,particles/L,,,N/A,N/A,N/A,0.45,um,0.559 fibers/L,,559,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab5|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Gibson, Idaho, USA",,33.8548389,-112.5131722,River water (grab sample),,,16925,4109500,,,6/25/16,,0.518,particles/L,,,N/A,N/A,N/A,0.45,um,0.518 fibers/L,,518,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab6|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Massacre State Park, Idaho, USA",,43.70119,-112.9895139,River water (grab sample),,,18733,14144900,,2015,6/26/15,,0.517,particles/L,,,N/A,N/A,N/A,0.45,um,0.517 fibers/L,,517,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab7A|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Burley, Idaho, USA",ID,34.869025,-113.7951194,River water (grab sample),,,16608,1414000,,,7/15/16,,5.405,particles/L,,,N/A,N/A,N/A,0.45,um,1.621 fibers/L; 1.623 fragments/L,,5405,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab7B|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Burley, Idaho, USA",,34.869025,-113.7951194,River water (grab sample),,,16608,1414000,,,8/15/17,,0.563,particles/L,,,N/A,N/A,N/A,0.45,um,N/A,,563,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab8|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Twin Falls, Idaho, USA",,36.7798194,-114.5059306,River water (grab sample),,,16362,1434105,,2016,6/27/16,,0,particles/L,,,N/A,N/A,N/A,0.45,um,0.552 fibers/L; 0.532 fragments/L,,0,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Grab9|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"King Hill, Idaho, USA",,36.53015,-115.2089,River water (grab sample),,,16402,1364800,,,6/27/16,,1.046,particles/L,,,N/A,N/A,N/A,0.45,um,0.632 beads/L,,1046,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Net1|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Jackson, Wyoming, USA",,34.6986111,-110.7475778,River water (net sample),,,16467,13165000,,2016,7/7/16,,0.246,particles/m3,,,N/A,N/A,N/A,0.45,um,0.246 fibers/m3,,0.246,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Net10|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Grand View, Idaho, USA",,32.0948333,-116.0948333,River water (net sample),,,22847,12046500,,,6/26/16,,0.611,particles/m3,,,N/A,N/A,N/A,0.45,um,0.323 fibers/m3; 0.324 fragments/m3; 0.324 films/m3; 0.324 beads/m3,,0.611,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Net11|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Guffey, Idaho, USA",,32.9615222,-116.5776444,River water (net sample),,,22658,12433200,,,6/26/16,,1.294,particles/m3,,,N/A,N/A,N/A,0.45,um,7.594 fibers/m3; 0.633 fragments/m31.266 films/m3,,1.294,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Net12|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Adrian, Oregon, USA",OR,32.8678083,-117.0712417,River water (net sample),,,22634,12433500,,,6/27/16,,9.492,particles/m3,,,N/A,N/A,N/A,0.45,um,0.231 fibers/m3; 0.231 fragments/m3; 0.231 films/m3; 0.693 beads/m3,,9.492,Lat/Long incorrect,,,,,
doi.org/10.1016/j.envpol.2018.06.033,Net13|doi.org/10.1016/j.envpol.2018.06.033,N/A,Microplastics,Snake River,"Weiser, Idaho, USA",,32.3606944,-117.1416167,River water (net sample),,,22671,5073870,,,7/15/16,,1.386,particles/m3,,,N/A,N/A,N/A,0.45,um,0.945 fibers/m3; 0.472 fragments/m3; 11.811 films/m3; 0.472 spheres/m3,,1.386,Lat/Long incorrect,,,,,
